mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ord__alpha,param_tfidf__max_df,param_tfidf__max_features,param_tfidf__min_df,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
6.7512298107147215,0.9096709739067431,0.4902759075164795,0.2285724460703813,0.01,0.9,50000,5,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",-0.2334293948126801,-0.21613832853025935,-0.2219020172910663,-0.2543352601156069,-0.25722543352601157,-0.23660608685512488,0.01664158169499946,47,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
5.6346893310546875,1.3645933466386588,0.5139309883117675,0.3505772408430715,0.01,0.9,20000,5,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",-0.2334293948126801,-0.21613832853025935,-0.2219020172910663,-0.2543352601156069,-0.25722543352601157,-0.23660608685512488,0.01664158169499946,47,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
5.511262369155884,0.8946151923291552,0.43931055068969727,0.1490320497971415,0.01,0.9,20000,3,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.2334293948126801,-0.20461095100864554,-0.2276657060518732,-0.2630057803468208,-0.2543352601156069,-0.2366094184671253,0.020615420658001826,51,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.581117582321167,0.8457834133156592,0.32149291038513184,0.04712819841735823,0.0,0.85,10000,1,"(1, 2)","{'ord__alpha': 0.0, 'tfidf__max_df': 0.85, 'tfidf__max_features': 10000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.2564841498559078,-0.2132564841498559,-0.2219020172910663,-0.24566473988439305,-0.24855491329479767,-0.23717246089520416,0.0166119279261944,52,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.975760746002197,0.1300058300229953,0.29072093963623047,0.009553975536579875,0.1,0.95,10000,5,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",-0.25360230547550433,-0.21613832853025935,-0.21902017291066284,-0.2543352601156069,-0.24277456647398843,-0.23717412670120436,0.01653980245633977,53,-0.004329004329004329,-0.007936507936507936,-0.006493506493506494,-0.006488824801730353,-0.007209805335255948,-0.006491529779201012,0.0012066821616789625
6.0420385837554935,1.5659745485361998,0.47560677528381345,0.3044326124032806,0.001,0.85,10000,5,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.85, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",-0.24495677233429394,-0.207492795389049,-0.2276657060518732,-0.25722543352601157,-0.24855491329479767,-0.23717912411920508,0.017683541210726714,54,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
5.544372463226319,1.130977401480895,0.3881677627563477,0.16047148274875603,0.001,0.9,10000,1,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.9, 'tfidf__max_features': 10000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.23631123919308358,-0.21613832853025935,-0.22478386167146974,-0.2514450867052023,-0.25722543352601157,-0.23718078992520533,0.015507952991113742,55,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.6003398418426515,0.6039596634803848,0.32205586433410643,0.026451181508903875,0.0,0.9,10000,5,"(1, 2)","{'ord__alpha': 0.0, 'tfidf__max_df': 0.9, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",-0.25360230547550433,-0.22478386167146974,-0.21902017291066284,-0.2398843930635838,-0.2514450867052023,-0.2377471639652846,0.01387323861423261,56,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
5.417988538742065,0.6253890186566542,0.3142705917358398,0.02835450933973019,0.001,0.95,10000,3,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.95, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.23919308357348704,-0.21613832853025935,-0.23054755043227665,-0.24277456647398843,-0.26011560693641617,-0.23775382718928553,0.014467126061112308,57,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
4.277636575698852,0.3712577002605577,0.36281590461730956,0.11996376644415986,0.01,0.9,10000,3,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.9, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.2334293948126801,-0.2219020172910663,-0.23054755043227665,-0.24277456647398843,-0.26011560693641617,-0.23775382718928553,0.013016666497624205,57,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
5.424421930313111,0.9784426652162368,0.36657071113586426,0.13715024275640145,0.01,0.9,10000,5,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.9, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",-0.23631123919308358,-0.2219020172910663,-0.22478386167146974,-0.24566473988439305,-0.26011560693641617,-0.23775549299528578,0.014030058174958828,59,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
9.415119838714599,2.288774848604168,0.3630260467529297,0.060644017840173065,0.001,0.95,50000,3,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.2334293948126801,-0.21613832853025935,-0.22478386167146974,-0.2630057803468208,-0.2514450867052023,-0.23776049041328648,0.01720036049971799,60,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
7.371153020858765,1.3757276802711147,0.3147228240966797,0.015544825608898439,0.01,0.9,50000,3,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.2334293948126801,-0.21613832853025935,-0.22478386167146974,-0.2630057803468208,-0.2514450867052023,-0.23776049041328648,0.01720036049971799,60,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.2797104835510256,0.1470686743961193,0.289979076385498,0.017286423764463398,0.0,0.85,10000,3,"(1, 2)","{'ord__alpha': 0.0, 'tfidf__max_df': 0.85, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.2564841498559078,-0.2219020172910663,-0.2219020172910663,-0.24566473988439305,-0.24566473988439305,-0.23832353284136532,0.013978032751310286,62,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
4.691893815994263,1.37653698514281,0.34642343521118163,0.07483485835172285,0.01,0.9,10000,1,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.9, 'tfidf__max_features': 10000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.23631123919308358,-0.2276657060518732,-0.2276657060518732,-0.24277456647398843,-0.25722543352601157,-0.238328530259366,0.011030152260930818,63,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.646602964401245,0.9037986763336253,0.4311983108520508,0.269641025502736,0.0,0.9,10000,3,"(1, 2)","{'ord__alpha': 0.0, 'tfidf__max_df': 0.9, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.2507204610951009,-0.2219020172910663,-0.21613832853025935,-0.24566473988439305,-0.25722543352601157,-0.23833019606536623,0.016289310861853885,64,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
5.627416563034058,1.4188442127555598,0.43511762619018557,0.14721363839177898,0.01,0.85,10000,5,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.85, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",-0.24495677233429394,-0.2132564841498559,-0.2276657060518732,-0.2543352601156069,-0.2514450867052023,-0.23833186187136648,0.015585225743571586,65,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
6.460421419143676,0.935093392642802,0.30431370735168456,0.0176569332659991,0.001,0.9,20000,3,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.23631123919308358,-0.2132564841498559,-0.23631123919308358,-0.25722543352601157,-0.24855491329479767,-0.23833186187136648,0.014821728847659697,65,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
8.692836666107178,0.7958732451680808,0.31970529556274413,0.016331103515035503,0.001,0.9,50000,3,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.23631123919308358,-0.21902017291066284,-0.22478386167146974,-0.2658959537572254,-0.24566473988439305,-0.2383351934833669,0.016577833162914665,67,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
5.650126123428345,0.6786073197521109,0.4228349685668945,0.1554305079375637,0.01,0.85,20000,3,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.85, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.23919308357348704,-0.21037463976945245,-0.23054755043227665,-0.2774566473988439,-0.23410404624277456,-0.2383351934833669,0.02187037579521202,67,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
7.636376190185547,1.3983130657064058,0.3361196041107178,0.05994493684673056,0.001,0.9,20000,5,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",-0.23054755043227665,-0.21613832853025935,-0.22478386167146974,-0.2630057803468208,-0.25722543352601157,-0.23834019090136765,0.018452456162250337,69,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
6.648676347732544,1.308899980630946,0.3112652778625488,0.023171908878447372,0.001,0.9,50000,5,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",-0.23054755043227665,-0.21613832853025935,-0.22478386167146974,-0.2630057803468208,-0.25722543352601157,-0.23834019090136765,0.018452456162250337,69,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
6.65477032661438,2.1961537083487617,0.32091550827026366,0.025782071157672545,0.01,0.9,20000,1,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.23919308357348704,-0.21902017291066284,-0.22478386167146974,-0.26011560693641617,-0.2514450867052023,-0.2389115623594476,0.015505091383632453,71,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
3.810080862045288,0.527685844018981,0.3057855129241943,0.01616979471733962,0.1,0.95,20000,1,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.23631123919308358,-0.2219020172910663,-0.2219020172910663,-0.26011560693641617,-0.2543352601156069,-0.23891322816544786,0.01595564396981203,72,-0.0021645021645021645,-0.004329004329004329,-0.0036075036075036075,-0.004325883201153569,-0.005767844268204758,-0.004038947514073686,0.001170917438925514
7.171877193450928,1.3456280990272074,0.376316499710083,0.09762327066793197,0.001,0.95,20000,3,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.23631123919308358,-0.2132564841498559,-0.23054755043227665,-0.26011560693641617,-0.2543352601156069,-0.23891322816544786,0.016866554829297713,72,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
3.1485661029815675,0.10482488419894835,0.2893033504486084,0.022195986609161254,0.1,0.9,10000,5,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",-0.2420749279538905,-0.2132564841498559,-0.21902017291066284,-0.26011560693641617,-0.26011560693641617,-0.2389165597774483,0.01981454103430511,74,-0.004329004329004329,-0.007936507936507936,-0.006493506493506494,-0.006488824801730353,-0.008651766402307137,-0.00677992199261125,0.0014842682605361954
7.707420396804809,1.614746857288693,0.41063318252563474,0.14667819382746827,0.001,0.95,20000,1,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.23631123919308358,-0.21613832853025935,-0.2219020172910663,-0.26878612716763006,-0.2514450867052023,-0.23891655977744836,0.019309506535251982,75,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.884096145629883,0.1077366923958257,0.2952742099761963,0.010643827069943174,0.1,0.9,10000,3,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.24495677233429394,-0.21902017291066284,-0.2219020172910663,-0.2543352601156069,-0.25722543352601157,-0.23948793123552833,0.01608206383178967,76,-0.002886002886002886,-0.007215007215007215,-0.005772005772005772,-0.006488824801730353,-0.007930785868781542,-0.006058525308705554,0.0017421228214783504
4.547581148147583,1.5620837069553397,0.3843059539794922,0.08313077785517359,0.01,0.85,10000,3,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.85, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.23919308357348704,-0.21037463976945245,-0.2334293948126801,-0.25722543352601157,-0.25722543352601157,-0.23948959704152856,0.017398933874549466,77,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.5087733268737793,0.5167360646668187,0.3525214672088623,0.11562647059127258,0.0,0.9,10000,1,"(1, 2)","{'ord__alpha': 0.0, 'tfidf__max_df': 0.9, 'tfidf__max_features': 10000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.2478386167146974,-0.2334293948126801,-0.21613832853025935,-0.2514450867052023,-0.2514450867052023,-0.24005930269360828,0.013681802258396042,78,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
6.034115362167358,1.9667052267229785,0.32781133651733396,0.012547364253472302,0.01,0.95,20000,1,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.23631123919308358,-0.21613832853025935,-0.23054755043227665,-0.26011560693641617,-0.25722543352601157,-0.24006763172360945,0.01657507439971282,79,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.9184592723846436,0.38234919257270356,0.3029153347015381,0.023577035797084468,0.1,0.85,10000,3,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.2478386167146974,-0.2132564841498559,-0.2334293948126801,-0.25722543352601157,-0.2514450867052023,-0.24063900318168946,0.01578287900905328,80,-0.005050505050505051,-0.007215007215007215,-0.005772005772005772,-0.006488824801730353,-0.007930785868781542,-0.006491425741605987,0.0010187396154015937
4.508138418197632,1.2752528376692305,0.44794316291809083,0.16752099246695776,0.1,0.85,20000,3,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.2420749279538905,-0.207492795389049,-0.2420749279538905,-0.26878612716763006,-0.24277456647398843,-0.2406406689876897,0.019491619000568016,81,-0.0021645021645021645,-0.0036075036075036075,-0.002886002886002886,-0.003604902667627974,-0.003604902667627974,-0.0031735627986529207,0.000576421175439772
4.313024950027466,1.2212820411101957,0.39354829788208007,0.17256481432359314,0.0,0.85,50000,1,"(1, 2)","{'ord__alpha': 0.0, 'tfidf__max_df': 0.85, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.26512968299711814,-0.2219020172910663,-0.2276657060518732,-0.25722543352601157,-0.23410404624277456,-0.24120537722176874,0.016943352162425825,82,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
6.686546802520752,2.167026274512902,0.34745182991027834,0.0626797829964325,0.001,0.85,10000,1,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.85, 'tfidf__max_features': 10000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.2478386167146974,-0.207492795389049,-0.23631123919308358,-0.2630057803468208,-0.2514450867052023,-0.2412187036697706,0.018892321010352403,83,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
4.413063669204712,0.6686625916043364,0.3090834617614746,0.012352402561186025,0.01,0.85,10000,1,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.85, 'tfidf__max_features': 10000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.23919308357348704,-0.21902017291066284,-0.23054755043227665,-0.26011560693641617,-0.25722543352601157,-0.24122036947577086,0.015646467690444938,84,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
7.4279810905456545,1.7608503554377262,0.3094793319702148,0.04217086744901302,0.01,0.85,50000,3,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.85, 'tfidf__max_features': 50000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.23919308357348704,-0.21902017291066284,-0.2276657060518732,-0.2774566473988439,-0.24277456647398843,-0.24122203528177105,0.019980845169046746,85,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
3.4811583042144774,0.4161256010181152,0.3822642803192139,0.14290591765681898,0.1,0.9,10000,1,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 10000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.24495677233429394,-0.2219020172910663,-0.21902017291066284,-0.25722543352601157,-0.2630057803468208,-0.2412220352817711,0.0179486732277409,86,-0.002886002886002886,-0.007936507936507936,-0.007215007215007215,-0.007209805335255948,-0.007930785868781542,-0.006635621848311105,0.001902354903623837
5.34006929397583,1.4371956638008263,0.3764702320098877,0.13072264149708496,0.1,0.85,50000,3,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 50000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.25360230547550433,-0.2219020172910663,-0.2334293948126801,-0.2630057803468208,-0.23699421965317918,-0.24178674351585014,0.014683806916544308,87,-0.001443001443001443,-0.0036075036075036075,-0.002886002886002886,-0.002883922134102379,-0.002883922134102379,-0.002740870440942539,0.0007067542687018279
5.1386572360992435,0.5949431199137467,0.3037714958190918,0.01191803444721597,0.01,0.85,20000,5,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.85, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",-0.2420749279538905,-0.21902017291066284,-0.23054755043227665,-0.2745664739884393,-0.24277456647398843,-0.2417967383518515,0.018548343716513534,88,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
5.249610710144043,0.9796953396477479,0.3135066986083984,0.012159331223159023,0.01,0.85,50000,5,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.85, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",-0.2420749279538905,-0.21902017291066284,-0.23054755043227665,-0.2745664739884393,-0.24277456647398843,-0.2417967383518515,0.018548343716513534,88,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1.2698920726776124,0.05177451758720466,0.13394017219543458,0.011631397657976024,0.1,0.95,10000,3,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 10000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.2334293948126801,-0.207492795389049,-0.23054755043227665,-0.2861271676300578,-0.2514450867052023,-0.24180839899385317,0.026197687209494003,90,-0.032467532467532464,-0.031746031746031744,-0.031024531024531024,-0.03316510454217736,-0.03749098774333093,-0.033178837504720705,0.002271332291112654
1.44555721282959,0.4083420364602318,0.16675939559936523,0.06696544202692853,0.1,0.95,50000,3,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.2334293948126801,-0.207492795389049,-0.23054755043227665,-0.2861271676300578,-0.2514450867052023,-0.24180839899385317,0.026197687209494003,90,-0.032467532467532464,-0.031746031746031744,-0.031024531024531024,-0.03316510454217736,-0.03749098774333093,-0.033178837504720705,0.002271332291112654
1.1466873168945313,0.055586398565294376,0.13354091644287108,0.010078457581472352,0.1,0.95,20000,3,"(1, 1)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 1)}",-0.2334293948126801,-0.207492795389049,-0.23054755043227665,-0.2861271676300578,-0.2514450867052023,-0.24180839899385317,0.026197687209494003,90,-0.032467532467532464,-0.031746031746031744,-0.031024531024531024,-0.03316510454217736,-0.03749098774333093,-0.033178837504720705,0.002271332291112654
3.939692497253418,1.1315061527796153,0.3604555130004883,0.12013085350534529,0.1,0.85,10000,5,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 10000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",-0.24495677233429394,-0.2219020172910663,-0.23631123919308358,-0.25722543352601157,-0.2514450867052023,-0.24236810980993156,0.012372383568954695,93,-0.004329004329004329,-0.007215007215007215,-0.005772005772005772,-0.005767844268204758,-0.007930785868781542,-0.0062029294906007235,0.001256692396501155
6.701075839996338,0.24948373381111316,0.32625784873962405,0.02284812978576047,0.1,0.95,50000,1,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.2478386167146974,-0.22478386167146974,-0.2276657060518732,-0.27167630057803466,-0.2398843930635838,-0.24236977561593176,0.01685486152868733,94,-0.0007215007215007215,-0.002886002886002886,-0.002886002886002886,-0.0021629416005767843,-0.0021629416005767843,-0.0021638779389320127,0.000790364810601799
8.85328311920166,1.2864316109588974,0.37437901496887205,0.07870201206980568,0.001,0.85,50000,3,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.85, 'tfidf__max_features': 50000, 'tfidf__min_df': 3, 'tfidf__ngram_range': (1, 2)}",-0.2478386167146974,-0.2132564841498559,-0.2334293948126801,-0.2745664739884393,-0.24277456647398843,-0.2423731072279322,0.019971046833304397,95,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
4.068103218078614,0.737768681722477,0.31090097427368163,0.023858879732319437,0.1,0.85,50000,5,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",-0.2507204610951009,-0.21613832853025935,-0.2276657060518732,-0.2658959537572254,-0.2514450867052023,-0.2423731072279322,0.01794366016023397,95,-0.0036075036075036075,-0.004329004329004329,-0.0036075036075036075,-0.003604902667627974,-0.007209805335255948,-0.004471743909379093,0.0013973253949494113
3.485104274749756,0.10718281667764336,0.29622960090637207,0.014888133611853139,0.1,0.85,20000,5,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}",-0.2507204610951009,-0.21613832853025935,-0.2276657060518732,-0.2658959537572254,-0.2514450867052023,-0.2423731072279322,0.01794366016023397,95,-0.0036075036075036075,-0.004329004329004329,-0.0036075036075036075,-0.003604902667627974,-0.007209805335255948,-0.004471743909379093,0.0013973253949494113
7.027239656448364,0.7011141929975102,0.37776832580566405,0.12413583934975074,0.001,0.9,20000,1,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.23631123919308358,-0.23054755043227665,-0.2276657060518732,-0.2658959537572254,-0.2514450867052023,-0.2423731072279322,0.014342404313290213,95,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2.956339979171753,0.19982249799695623,0.29599761962890625,0.010895839402623004,0.1,0.85,10000,1,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 10000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.2478386167146974,-0.22478386167146974,-0.23631123919308358,-0.25722543352601157,-0.2514450867052023,-0.2435208475620929,0.011595735992119756,99,-0.005050505050505051,-0.007215007215007215,-0.005772005772005772,-0.006488824801730353,-0.007930785868781542,-0.006491425741605987,0.0010187396154015937
4.026473474502564,0.9718050880875592,0.3068974018096924,0.015565774747503536,0.1,0.85,20000,1,"(1, 2)","{'ord__alpha': 0.1, 'tfidf__max_df': 0.85, 'tfidf__max_features': 20000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.2420749279538905,-0.2276657060518732,-0.2334293948126801,-0.26878612716763006,-0.24566473988439305,-0.24352417917409336,0.014129714694596663,100,-0.0021645021645021645,-0.0036075036075036075,-0.002886002886002886,-0.003604902667627974,-0.005767844268204758,-0.0036061511187682775,0.0012058097565261555
10.639127969741821,0.32321403218710876,0.3388617992401123,0.02702379033780614,0.01,0.95,50000,1,"(1, 2)","{'ord__alpha': 0.01, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.25360230547550433,-0.2219020172910663,-0.2219020172910663,-0.2774566473988439,-0.24277456647398843,-0.24352751078609386,0.020921657019770303,101,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
8.120353651046752,1.931664861492202,0.3503416538238525,0.04798952441620804,0.001,0.85,20000,1,"(1, 2)","{'ord__alpha': 0.001, 'tfidf__max_df': 0.85, 'tfidf__max_features': 20000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}",-0.23631123919308358,-0.2276657060518732,-0.23054755043227665,-0.2774566473988439,-0.24855491329479767,-0.24410721127417498,0.018149003388115106,102,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
